TransactionID,InvoiceNo,StockCode,Quantity,Price,InvoiceDate,CustomerID
4246,571314,23565,48,1.25,2011-10-17 10:43:00,14156.0
4247,576865,72122,2,0.95,2011-11-16 16:08:00,12748.0
4248,544795,21068,1,1.25,2011-02-23 13:21:00,15858.0
4249,558557,22728,12,3.75,2011-06-30 13:17:00,13282.0
4250,541236,21110,1,3.35,2011-01-14 17:16:00,17961.0
4251,571656,23390,4,4.15,2011-10-18 12:43:00,16393.0
4252,548612,22148,5,1.95,2011-04-01 11:34:00,13137.0
4253,561911,85049H,12,1.25,2011-08-01 10:26:00,12534.0
4254,563230,21135,6,1.69,2011-08-14 15:39:00,15376.0
4255,544767,22775,6,2.46,2011-02-23 11:10:00,Unknown
4256,539750,20712,24,5.06,2010-12-21 15:40:00,Unknown
4257,546275,82482,6,2.55,2011-03-10 15:06:00,13126.0
4258,576329,84559A,1,1.63,2011-11-14 15:22:00,Unknown
4259,570388,22960,6,4.25,2011-10-10 12:37:00,14911.0
4260,561028,20725,2,1.65,2011-07-24 11:06:00,17769.0
4261,537366,22750,5,3.75,2010-12-06 12:39:00,14085.0
4262,568224,22111,4,4.95,2011-09-26 10:22:00,17377.0
4263,565726,22791,12,1.25,2011-09-06 11:58:00,14360.0
4264,539084,22568,4,3.75,2010-12-16 09:31:00,13890.0
4265,540183,84077,288,0.21,2011-01-05 13:37:00,15093.0
4266,552446,23209,5,1.65,2011-05-09 13:28:00,16729.0
4267,538209,22319,24,0.65,2010-12-10 11:42:00,12748.0
4268,563709,23100,3,1.25,2011-08-18 15:17:00,15472.0
4269,564896,21980,24,0.29,2011-08-31 11:06:00,13726.0
4270,548813,M,1,2382.92,2011-04-04 13:03:00,12744.0
4271,554961,22519,1,4.13,2011-05-27 15:19:00,Unknown
4272,569019,22464,12,1.65,2011-09-30 09:38:00,15602.0
4273,538177,22112,22,4.95,2010-12-10 09:51:00,Unknown
4274,539434,84916,1,4.21,2010-12-17 14:41:00,Unknown
4275,563070,22413,12,2.95,2011-08-11 15:34:00,14099.0
4276,570111,23529,1,3.75,2011-10-07 12:28:00,15005.0
4277,567304,23401,1,6.25,2011-09-19 13:27:00,14704.0
4278,558876,23202,2,2.08,2011-07-04 13:36:00,17841.0
4279,576329,17003,8,0.83,2011-11-14 15:22:00,Unknown
4280,566202,71053,2,3.75,2011-09-09 14:22:00,15652.0
4281,567477,22379,20,2.1,2011-09-20 13:20:00,16327.0
4282,559488,21621,1,12.46,2011-07-08 13:52:00,Unknown
4283,579281,23203,10,2.08,2011-11-29 10:36:00,12375.0
4284,573548,21411,2,4.25,2011-10-31 13:22:00,13680.0
4285,572969,23367,16,0.65,2011-10-27 10:46:00,13363.0
4286,550193,22602,24,0.85,2011-04-15 09:27:00,13952.0
4287,545156,22531,24,0.42,2011-02-28 13:27:00,13509.0
4288,543237,21670,1,3.29,2011-02-04 13:39:00,Unknown
4289,578677,23301,3,1.65,2011-11-24 19:30:00,15750.0
4290,543544,22493,10,1.65,2011-02-09 15:39:00,Unknown
4291,541870,84638,1,14.13,2011-01-24 09:39:00,Unknown
4292,576649,84051,1,0.85,2011-11-16 10:32:00,16008.0
4293,537764,22812,1,1.95,2010-12-08 12:06:00,16893.0
4294,571187,23240,6,4.15,2011-10-14 11:39:00,12380.0
4295,575491,22338,5,0.19,2011-11-09 17:47:00,15531.0
4296,554278,22170,2,6.75,2011-05-23 13:25:00,13831.0
4297,559525,84596F,8,0.42,2011-07-10 10:30:00,16923.0
4298,538370,85066,2,12.75,2010-12-12 11:06:00,16923.0
4299,574830,22418,24,0.85,2011-11-07 11:21:00,16053.0
4300,557744,84595E,12,1.65,2011-06-22 12:09:00,15194.0
4301,538177,22550,4,7.62,2010-12-10 09:51:00,Unknown
4302,566973,22601,24,0.85,2011-09-16 09:21:00,15152.0
4303,537111,22557,5,1.65,2010-12-05 12:08:00,14810.0
4304,558814,22383,10,1.65,2011-07-04 11:47:00,14049.0
4305,550035,85099F,10,2.08,2011-04-14 11:48:00,15039.0
4306,557846,21704,12,0.85,2011-06-23 10:44:00,17365.0
4307,576665,22997,2,0.42,2011-11-16 11:46:00,17841.0
4308,537646,21616,1,3.75,2010-12-07 15:39:00,17591.0
4309,565675,23046,20,6.65,2011-09-06 09:51:00,15513.0
4310,569672,22357,1,4.25,2011-10-05 13:58:00,17841.0
4311,571404,22579,24,0.29,2011-10-17 12:04:00,17520.0
4312,557276,23139,3,1.45,2011-06-19 12:05:00,16931.0
4313,560258,23207,20,1.65,2011-07-17 13:26:00,13340.0
4314,558078,22667,12,2.95,2011-06-26 11:00:00,13408.0
4315,557500,23285,2,1.63,2011-06-20 15:27:00,Unknown
4316,568417,84032B,12,2.95,2011-09-27 11:10:00,14911.0
4317,570187,21094,2,0.83,2011-10-07 15:09:00,Unknown
4318,544676,22997,2,0.42,2011-02-22 16:03:00,17841.0
4319,553461,22983,12,0.42,2011-05-17 10:57:00,16316.0
4320,541977,21931,20,1.95,2011-01-24 14:44:00,15078.0
4321,540257,22128,12,1.25,2011-01-05 17:33:00,12748.0
4322,574561,23267,2,2.46,2011-11-04 15:52:00,Unknown
4323,578072,22469,3,1.65,2011-11-22 16:02:00,17759.0
4324,551055,21519,24,0.42,2011-04-26 11:51:00,15903.0
4325,563691,23154,6,2.08,2011-08-18 12:53:00,13668.0
4326,575875,23559,2,4.13,2011-11-11 13:06:00,Unknown
4327,571065,23243,8,4.95,2011-10-13 14:59:00,12613.0
4328,570718,22544,24,0.42,2011-10-12 10:36:00,12518.0
4329,573374,21485,9,4.95,2011-10-30 13:39:00,14755.0
4330,538807,22906,60,1.45,2010-12-14 12:06:00,17194.0
4331,578844,85227,2,1.63,2011-11-25 16:14:00,Unknown
4332,565388,23168,2,1.25,2011-09-02 15:56:00,14415.0
4333,578827,22303,3,4.96,2011-11-25 14:25:00,Unknown
4334,540350,22963,1,0.85,2011-01-06 14:14:00,18283.0
4335,539475,85227,1,0.85,2010-12-19 14:41:00,16686.0
4336,555582,23144,12,0.83,2011-06-06 09:01:00,14312.0
4337,562574,23321,4,1.65,2011-08-07 12:42:00,14903.0
4338,547964,22957,2,5.79,2011-03-28 15:45:00,Unknown
4339,543005,85227,12,0.85,2011-02-02 12:42:00,16378.0
4340,564647,23190,1,1.65,2011-08-26 13:56:00,17920.0
4341,562096,23197,2,1.45,2011-08-02 13:16:00,15311.0
4342,561369,21110,1,13.29,2011-07-26 16:21:00,Unknown
4343,544770,21928,1,4.13,2011-02-23 11:11:00,Unknown
4344,573035,85152,12,2.1,2011-10-27 13:43:00,12433.0
4345,564670,21988,12,0.85,2011-08-26 15:44:00,12683.0
4346,565411,85136A,1,7.95,2011-09-04 11:22:00,13772.0
4347,566269,21707,1,4.95,2011-09-11 13:39:00,17864.0
4348,557011,22380,6,2.1,2011-06-16 11:50:00,16279.0
4349,571714,23307,2,1.25,2011-10-18 17:00:00,Unknown
4350,572035,22418,144,0.72,2011-10-20 12:03:00,14646.0
4351,539321,85099C,1,1.95,2010-12-16 19:19:00,14723.0
4352,562420,23289,1,2.46,2011-08-04 16:38:00,Unknown
4353,540957,21175,2,2.1,2011-01-12 13:30:00,15311.0
4354,548213,21889,12,1.25,2011-03-30 09:15:00,15521.0
4355,569691,23372,16,1.25,2011-10-05 15:09:00,18223.0
4356,538679,22909,4,0.85,2010-12-13 17:03:00,16455.0
4357,538157,21733,4,2.95,2010-12-09 16:57:00,17576.0
4358,565664,23296,8,1.25,2011-09-05 17:36:00,13211.0
4359,538311,21931,10,1.95,2010-12-10 13:48:00,12785.0
4360,578534,23090,12,0.83,2011-11-24 14:51:00,15725.0
4361,541241,21385,4,0.85,2011-01-16 11:08:00,13782.0
4362,555591,47566,4,4.95,2011-06-06 09:59:00,15073.0
4363,573875,84086C,6,2.95,2011-11-01 12:47:00,15018.0
4364,560828,85130B,48,0.79,2011-07-21 11:55:00,14298.0
4365,560925,22752,24,7.65,2011-07-22 09:02:00,15061.0
4366,544928,21285,1,4.13,2011-02-24 18:07:00,Unknown
4367,573347,22633,2,2.1,2011-10-30 12:26:00,13137.0
4368,556241,20726,10,1.65,2011-06-09 16:04:00,12597.0
4369,573585,18097C,1,4.96,2011-10-31 14:41:00,Unknown
4370,574950,22580,8,4.13,2011-11-08 09:29:00,Unknown
4371,572227,84030E,3,4.25,2011-10-21 14:01:00,15051.0
4372,571028,22579,4,0.29,2011-10-13 12:21:00,16770.0
4373,552296,22727,3,3.75,2011-05-08 14:09:00,15518.0
4374,576075,85049G,3,1.25,2011-11-13 16:16:00,15861.0
4375,553922,22501,2,9.95,2011-05-20 09:24:00,17926.0
4376,571931,21239,2,1.63,2011-10-19 16:59:00,Unknown
4377,545683,22189,2,3.95,2011-03-06 11:50:00,14903.0
4378,559337,21469,3,3.29,2011-07-07 16:27:00,Unknown
4379,577358,22197,4,1.63,2011-11-18 15:59:00,Unknown
4380,553389,21506,1,0.83,2011-05-16 16:37:00,Unknown
4381,567202,23041,20,4.15,2011-09-19 10:36:00,13325.0
4382,569546,84012,1,0.85,2011-10-04 16:39:00,15276.0
4383,541816,40003,3,1.25,2011-01-21 15:56:00,17799.0
4384,567673,21284,1,3.29,2011-09-21 15:43:00,Unknown
4385,559639,23245,4,4.95,2011-07-11 12:23:00,13767.0
4386,579345,22727,8,3.75,2011-11-29 11:46:00,12727.0
4387,542393,84509B,1,3.75,2011-01-27 15:02:00,18125.0
4388,557891,22720,3,4.95,2011-06-23 14:05:00,17652.0
4389,564868,22728,4,3.75,2011-08-31 10:42:00,16842.0
4390,557264,21984,24,0.29,2011-06-19 11:09:00,13618.0
4391,568400,21181,12,2.1,2011-09-27 10:27:00,13644.0
4392,542607,84978,6,1.25,2011-01-30 13:48:00,13148.0
4393,547365,85123A,12,2.95,2011-03-22 12:36:00,12775.0
4394,549555,22208,2,1.65,2011-04-10 12:52:00,13606.0
4395,565234,23326,1,8.29,2011-09-02 09:38:00,Unknown
4396,568719,20977,1,2.46,2011-09-28 16:19:00,Unknown
4397,548327,22645,4,1.45,2011-03-30 13:05:00,16788.0
4398,559510,22197,100,0.72,2011-07-08 15:29:00,14961.0
4399,569261,23369,1,1.25,2011-10-03 11:34:00,17321.0
4400,574880,21955,1,8.25,2011-11-07 13:25:00,18016.0
4401,537823,22801,1,7.62,2010-12-08 14:25:00,Unknown
4402,536535,22311,6,2.95,2010-12-01 13:38:00,15605.0
4403,539336,82494L,12,2.95,2010-12-17 10:34:00,17790.0
4404,554824,21086,12,0.65,2011-05-26 14:21:00,15785.0
4405,548614,22894,1,9.95,2011-04-01 11:47:00,14419.0
4406,577024,22086,2,2.95,2011-11-17 12:47:00,14704.0
4407,561820,22988,1,2.46,2011-07-29 16:00:00,Unknown
4408,546950,22497,2,4.25,2011-03-18 11:24:00,16511.0
4409,560884,23208,100,1.45,2011-07-21 16:12:00,13694.0
4410,544323,18094C,2,2.46,2011-02-17 15:51:00,Unknown
4411,544470,22515,6,2.1,2011-02-21 08:38:00,12707.0
4412,538071,21871,4,3.36,2010-12-09 14:09:00,Unknown
4413,579559,23343,2,2.08,2011-11-30 11:30:00,16764.0
4414,565388,20727,4,1.65,2011-09-02 15:56:00,14415.0
4415,560433,22723,1,3.29,2011-07-18 15:49:00,Unknown
4416,558754,20914,6,2.95,2011-07-03 12:10:00,15518.0
4417,568188,23188,1,1.65,2011-09-25 14:33:00,16049.0
4418,541516,84086C,2,2.46,2011-01-18 17:34:00,Unknown
4419,548663,21215,2,1.25,2011-04-01 14:44:00,Unknown
4420,573511,47567B,6,5.95,2011-10-31 12:25:00,12347.0
4421,548007,22804,6,2.95,2011-03-29 10:51:00,13769.0
4422,571681,72800E,6,2.55,2011-10-18 13:44:00,16734.0
4423,557328,23255,1,4.15,2011-06-20 09:53:00,14646.0
4424,562804,82482,6,2.55,2011-08-09 14:48:00,13355.0
4425,538349,90129B,2,1.66,2010-12-10 14:59:00,Unknown
4426,540681,84660C,2,3.36,2011-01-10 16:25:00,Unknown
4427,562717,20665,2,5.79,2011-08-08 15:42:00,Unknown
4428,C549666,21530,-2,0.79,2011-04-11 12:17:00,13113.0
4429,573485,22382,6,1.65,2011-10-31 11:37:00,15752.0
4430,572092,22950,1,1.45,2011-10-20 14:41:00,17125.0
4431,550359,72351B,2,2.1,2011-04-18 10:41:00,17841.0
4432,568218,20978,16,1.25,2011-09-26 09:52:00,13389.0
4433,556845,23229,6,3.75,2011-06-15 11:30:00,17511.0
4434,540238,84968A,1,8.47,2011-01-05 14:44:00,Unknown
4435,570690,84987,1,2.92,2011-10-11 16:37:00,Unknown
4436,559518,21974,1,3.75,2011-07-08 16:11:00,Unknown
4437,562376,85032D,12,0.65,2011-08-04 15:04:00,15254.0
4438,577252,23439,2,2.1,2011-11-18 12:22:00,18034.0
4439,552010,20725,3,1.65,2011-05-05 17:26:00,14713.0
4440,574950,22446,1,2.46,2011-11-08 09:29:00,Unknown
4441,567678,22910,6,2.95,2011-09-21 15:57:00,15399.0
4442,C570654,POST,-1,14.95,2011-10-11 13:55:00,Unknown
4443,556067,21328,1,1.65,2011-06-08 14:35:00,12748.0
4444,564139,22662,2,1.65,2011-08-23 11:41:00,16904.0
4445,543291,22797,2,16.95,2011-02-07 10:50:00,14180.0
4446,560281,22620,3,1.45,2011-07-17 15:59:00,17984.0
4447,537604,84879,8,1.69,2010-12-07 13:01:00,13488.0
4448,547382,22662,3,1.65,2011-03-22 15:31:00,15457.0
4449,568134,22517,1,4.13,2011-09-23 17:02:00,Unknown
4450,554789,22561,48,1.65,2011-05-26 12:07:00,16966.0
4451,542777,22417,24,0.55,2011-02-01 08:31:00,14911.0
4452,536566,22771,10,1.25,2010-12-01 15:21:00,16928.0
4453,542434,22147,12,1.45,2011-01-28 10:47:00,16755.0
4454,576840,22086,4,5.79,2011-11-16 15:23:00,Unknown
4455,552732,23171,12,1.65,2011-05-11 10:47:00,17428.0
4456,567807,23275,12,1.25,2011-09-22 12:23:00,17027.0
4457,559557,23241,6,2.08,2011-07-11 10:33:00,17444.0
4458,542239,22189,1,3.95,2011-01-26 14:35:00,17786.0
4459,549574,84755,32,0.65,2011-04-10 16:02:00,18226.0
4460,568059,22201,2,4.25,2011-09-23 12:58:00,13097.0
4461,570420,23402,1,3.75,2011-10-10 13:33:00,17841.0
4462,553485,22470,10,2.95,2011-05-17 12:25:00,13208.0
4463,536532,21520,12,0.42,2010-12-01 13:24:00,12433.0
4464,537624,21709,1,4.95,2010-12-07 14:41:00,12748.0
4465,574477,21382,2,0.75,2011-11-04 12:21:00,15453.0
4466,574923,22613,1,0.85,2011-11-07 16:40:00,17757.0
4467,568059,37495,1,3.75,2011-09-23 12:58:00,13097.0
4468,566402,21306,48,0.29,2011-09-12 13:34:00,14997.0
4469,C551659,21668,-3,1.06,2011-05-03 12:14:00,13668.0
4470,537042,21192,2,1.65,2010-12-05 10:45:00,13838.0
4471,573391,23318,24,2.49,2011-10-30 14:57:00,14911.0
4472,542303,84817,6,2.1,2011-01-27 11:05:00,12539.0
4473,540418,16225,3,0.85,2011-01-07 11:04:00,Unknown
4474,537806,22423,16,10.95,2010-12-08 13:21:00,13113.0
4475,553522,20719,10,0.85,2011-05-17 14:43:00,15005.0
4476,566319,23247,6,2.89,2011-09-12 11:25:00,13431.0
4477,559665,22553,1,1.65,2011-07-11 13:35:00,12556.0
4478,559455,21519,12,0.42,2011-07-08 12:34:00,13018.0
4479,539453,22336,1,1.28,2010-12-17 17:08:00,Unknown
4480,571039,22152,6,0.42,2011-10-13 12:59:00,16121.0
4481,569137,21935,1,4.13,2011-09-30 14:45:00,Unknown
4482,540026,85087,2,3.36,2011-01-04 13:25:00,Unknown
4483,558777,84912A,2,3.29,2011-07-04 10:23:00,Unknown
4484,545978,20713,2,1.95,2011-03-08 12:19:00,13975.0
4485,574741,82583,1,2.1,2011-11-06 16:13:00,15993.0
4486,570271,23535,5,5.95,2011-10-10 10:29:00,13756.0
4487,578701,21481,4,3.75,2011-11-25 10:52:00,17624.0
4488,557900,22986,25,0.42,2011-06-23 14:36:00,13098.0
4489,578994,23254,8,4.15,2011-11-27 15:44:00,14911.0
4490,570441,22086,40,2.55,2011-10-10 14:37:00,15473.0
4491,553002,22652,2,1.65,2011-05-12 15:26:00,13263.0
4492,550278,22076,2,2.46,2011-04-15 13:15:00,Unknown
4493,544356,21883,12,0.65,2011-02-18 11:18:00,13904.0
4494,579512,22866,4,4.13,2011-11-29 16:47:00,Unknown
4495,568567,21934,4,1.63,2011-09-27 18:41:00,Unknown
4496,560926,85087,2,3.29,2011-07-22 09:20:00,Unknown
4497,576686,23263,2,1.25,2011-11-16 12:08:00,16916.0
4498,557870,20840,12,0.85,2011-06-23 12:36:00,14404.0
4499,563026,20718,3,1.25,2011-08-11 14:04:00,15747.0
4500,569871,23534,3,5.95,2011-10-06 15:04:00,13089.0
4501,548388,22219,1,0.85,2011-03-30 16:52:00,13268.0
4502,575063,22594,1,0.85,2011-11-08 12:32:00,16764.0
4503,547892,22930,6,2.55,2011-03-28 10:15:00,12669.0
4504,566829,84029E,24,3.75,2011-09-15 11:46:00,14608.0
4505,540681,21935,3,1.66,2011-01-10 16:25:00,Unknown
4506,573585,85049H,5,0.83,2011-10-31 14:41:00,Unknown
4507,536409,20669,1,1.25,2010-12-01 11:45:00,17908.0
4508,566581,21822,6,1.95,2011-09-13 13:47:00,16081.0
4509,562934,23328,2,7.46,2011-08-10 16:56:00,Unknown
4510,570479,22910,3,2.95,2011-10-10 16:58:00,17589.0
4511,570192,22738,10,1.65,2011-10-07 15:26:00,17509.0
4512,566562,22620,12,1.45,2011-09-13 12:18:00,17365.0
4513,574575,85183A,5,1.25,2011-11-04 17:03:00,14971.0
4514,566016,22693,24,1.25,2011-09-08 12:20:00,15144.0
4515,563845,22951,24,0.55,2011-08-19 14:39:00,12991.0
4516,571883,21807,1,0.42,2011-10-19 13:58:00,14704.0
4517,566709,22355,100,0.72,2011-09-14 11:58:00,16745.0
4518,557612,17003,144,0.29,2011-06-21 12:40:00,14460.0
4519,569641,22231,4,0.59,2011-10-05 12:27:00,12841.0
4520,546100,22251,12,1.25,2011-03-09 12:04:00,16572.0
4521,540247,20752,2,2.1,2011-01-05 15:56:00,15464.0
4522,561614,23236,6,2.89,2011-07-28 12:50:00,13871.0
4523,563439,21668,8,2.46,2011-08-16 13:05:00,Unknown
4524,574561,21908,1,4.13,2011-11-04 15:52:00,Unknown
4525,544651,21873,72,1.06,2011-02-22 12:51:00,13694.0
4526,536544,90190C,1,2.96,2010-12-01 14:32:00,Unknown
4527,579787,21137,6,7.46,2011-11-30 15:33:00,Unknown
4528,570129,23286,8,0.85,2011-10-07 13:34:00,12885.0
4529,538421,22956,1,2.1,2010-12-12 12:08:00,17917.0
4530,539225,22026,12,0.42,2010-12-16 13:02:00,15379.0
4531,568533,22629,24,1.65,2011-09-27 13:56:00,15061.0
4532,555245,23280,12,0.83,2011-06-01 14:12:00,14800.0
4533,546769,22231,12,1.45,2011-03-16 14:57:00,17504.0
4534,569833,21880,12,0.65,2011-10-06 12:56:00,15306.0
4535,546650,48185,1,14.13,2011-03-15 14:17:00,Unknown
4536,549147,20773,-4,0.0,2011-04-06 15:30:00,Unknown
4537,573585,21257,1,15.79,2011-10-31 14:41:00,Unknown
4538,562204,90205C,1,1.65,2011-08-03 12:54:00,16324.0
4539,548213,22714,12,0.42,2011-03-30 09:15:00,15521.0
4540,552562,23199,10,1.95,2011-05-10 11:50:00,17581.0
4541,541206,21428,64,3.75,2011-01-14 12:24:00,14646.0
4542,549940,21078,96,0.72,2011-04-13 11:48:00,13694.0
4543,564516,82600,2,4.13,2011-08-25 14:45:00,Unknown
4544,C575879,21519,-12,0.42,2011-11-11 13:30:00,13588.0
4545,572098,22150,6,1.95,2011-10-20 15:38:00,15117.0
4546,552296,22616,24,0.29,2011-05-08 14:09:00,15518.0
4547,568049,21669,6,1.45,2011-09-23 12:38:00,17841.0
4548,C576375,21034,-10,0.95,2011-11-15 08:52:00,16878.0
4549,579196,21372,1,5.79,2011-11-28 15:54:00,14096.0
4550,578931,22470,2,2.95,2011-11-27 12:40:00,16942.0
4551,536637,21154,1,1.25,2010-12-02 11:35:00,18041.0
4552,565845,21930,20,2.08,2011-09-07 12:21:00,14709.0
4553,551944,22979,1,1.45,2011-05-05 11:08:00,14553.0
4554,569137,85099C,6,4.13,2011-09-30 14:45:00,Unknown
4555,547380,20996,2,0.42,2011-03-22 15:20:00,16809.0
4556,563709,22488,2,1.65,2011-08-18 15:17:00,15472.0
4557,557619,21901,4,0.65,2011-06-21 13:58:00,17757.0
4558,565726,22737,10,1.65,2011-09-06 11:58:00,14360.0
4559,579196,23308,3,1.25,2011-11-28 15:54:00,14096.0
4560,579777,21619,2,3.29,2011-11-30 15:13:00,Unknown
4561,577078,22571,1,1.63,2011-11-17 15:17:00,Unknown
4562,579768,23382,8,3.75,2011-11-30 15:08:00,14911.0
4563,548663,84380,1,3.29,2011-04-01 14:44:00,Unknown
4564,540026,20696,1,3.36,2011-01-04 13:25:00,Unknown
4565,544599,40016,1,8.29,2011-02-21 18:15:00,Unknown
4566,553389,21932,1,2.46,2011-05-16 16:37:00,Unknown
4567,542608,20615,1,2.1,2011-01-30 13:51:00,16770.0
4568,550213,85174,1,10.79,2011-04-15 10:42:00,Unknown
4569,548167,48194,2,14.13,2011-03-29 13:45:00,Unknown
4570,569846,22952,24,0.55,2011-10-06 13:42:00,13422.0
4571,540821,84086C,7,2.51,2011-01-11 13:16:00,Unknown
4572,545312,21730,2,4.95,2011-03-01 13:51:00,15456.0
4573,552262,20652,12,1.25,2011-05-08 11:37:00,14911.0
4574,549261,22726,5,3.75,2011-04-07 12:35:00,14903.0
4575,545719,22759,12,1.65,2011-03-07 10:28:00,13344.0
4576,558770,20615,1,0.75,2011-07-03 15:19:00,12748.0
4577,568163,22173,8,3.29,2011-09-25 12:34:00,14540.0
4578,548696,22760,2,12.75,2011-04-03 10:10:00,17243.0
4579,540267,22522,192,0.72,2011-01-06 11:12:00,12415.0
4580,547881,82494L,2,2.95,2011-03-27 16:08:00,13110.0
4581,547374,22554,1,1.65,2011-03-22 13:54:00,16110.0
4582,575088,85123A,6,2.95,2011-11-08 14:00:00,13272.0
4583,574470,16238,5,0.21,2011-11-04 11:56:00,12748.0
4584,569545,22880,1,4.13,2011-10-04 16:37:00,Unknown
4585,566016,23128,4,4.95,2011-09-08 12:20:00,15144.0
4586,553541,20658,1,2.46,2011-05-17 15:33:00,Unknown
4587,567188,15056N,33,5.95,2011-09-19 09:04:00,12457.0
4588,547381,21210,4,1.45,2011-03-22 15:25:00,18041.0
4589,569650,22907,96,0.72,2011-10-05 12:44:00,12415.0
4590,567656,84946,2,2.46,2011-09-21 14:40:00,14096.0
4591,553001,22584,6,2.55,2011-05-12 15:23:00,17658.0
4592,557885,22556,12,1.65,2011-06-23 13:37:00,12465.0
4593,552306,47504K,12,1.95,2011-05-08 15:20:00,13911.0
4594,566171,22633,1,2.1,2011-09-09 12:22:00,18118.0
4595,569254,84596G,1,0.42,2011-10-03 11:00:00,18116.0
4596,576933,23084,6,2.08,2011-11-17 11:29:00,15529.0
4597,546679,23053,1,8.25,2011-03-15 16:47:00,13121.0
4598,536947,84520B,12,0.85,2010-12-03 12:29:00,13013.0
4599,559804,22794,2,7.95,2011-07-12 14:17:00,17405.0
4600,542794,10135,1,2.46,2011-02-01 10:56:00,Unknown
4601,561214,22134,1,0.83,2011-07-25 17:00:00,Unknown
4602,541489,85180A,12,1.25,2011-01-18 13:38:00,15023.0
4603,540551,22417,1,1.28,2011-01-10 09:43:00,Unknown
4604,577519,20985,10,1.25,2011-11-20 13:20:00,15044.0
4605,544286,72741,9,1.45,2011-02-17 12:29:00,13151.0
4606,566606,23355,4,4.95,2011-09-13 16:33:00,15194.0
4607,561603,23288,12,0.85,2011-07-28 12:06:00,14855.0
4608,558260,16259,108,0.08,2011-06-28 08:38:00,16945.0
4609,550187,23049,7,8.25,2011-04-14 18:40:00,13811.0
4610,538349,85152,2,4.21,2010-12-10 14:59:00,Unknown
4611,577798,22579,20,0.29,2011-11-21 16:54:00,17757.0
4612,547073,22844,1,8.5,2011-03-20 14:23:00,17211.0
4613,546982,85185B,2,2.95,2011-03-18 12:26:00,15483.0
4614,578943,22457,12,2.95,2011-11-27 13:35:00,15009.0
4615,576339,84946,43,2.46,2011-11-14 15:27:00,14096.0
4616,579867,84029G,4,4.25,2011-11-30 16:41:00,16265.0
4617,574285,82552,96,1.7,2011-11-03 15:01:00,17450.0
4618,538078,84991,24,0.55,2010-12-09 14:25:00,16255.0
4619,549588,23154,12,2.08,2011-04-11 10:04:00,12428.0
4620,569383,20724,20,0.85,2011-10-03 16:46:00,15159.0
4621,572762,22960,6,4.25,2011-10-26 09:50:00,15240.0
4622,573391,21428,4,4.25,2011-10-30 14:57:00,14911.0
4623,573585,21380,1,5.79,2011-10-31 14:41:00,Unknown
4624,578541,22775,12,1.25,2011-11-24 15:01:00,14277.0
4625,543273,85099C,20,1.95,2011-02-06 11:29:00,16456.0
4626,573008,22659,6,1.65,2011-10-27 12:26:00,12901.0
4627,562204,84596F,3,0.42,2011-08-03 12:54:00,16324.0
4628,540033,21166,12,1.95,2011-01-04 14:12:00,13680.0
4629,538065,20718,10,1.25,2010-12-09 13:57:00,13982.0
4630,566495,84596B,4,0.42,2011-09-13 11:14:00,15529.0
4631,540480,20719,10,0.85,2011-01-07 15:27:00,12480.0
4632,578254,23300,40,1.65,2011-11-23 12:52:00,17809.0
4633,538868,22961,24,1.45,2010-12-14 14:42:00,17017.0
4634,558416,84375,2,2.1,2011-06-29 10:50:00,16059.0
4635,564754,21068,1,2.46,2011-08-30 10:29:00,Unknown
4636,564246,23201,10,2.08,2011-08-24 10:36:00,13534.0
4637,538641,21452,12,2.95,2010-12-13 14:36:00,15640.0
4638,538524,22785,1,16.98,2010-12-13 09:35:00,Unknown
4639,562046,20725,20,1.65,2011-08-02 10:34:00,12378.0
4640,548715,84569A,4,1.25,2011-04-03 15:22:00,17758.0
4641,572192,85036A,6,1.25,2011-10-21 11:30:00,18118.0
4642,541112,21383,12,0.65,2011-01-13 15:17:00,18085.0
4643,543597,21843,4,10.95,2011-02-10 12:32:00,12857.0
4644,577479,22318,6,2.95,2011-11-20 11:34:00,14911.0
4645,537219,22144,2,2.1,2010-12-05 15:47:00,14081.0
4646,574485,82583,72,1.85,2011-11-04 12:56:00,13798.0
4647,576179,20725,100,1.45,2011-11-14 11:09:00,13694.0
4648,556882,21990,3,1.25,2011-06-15 12:21:00,14395.0
4649,560125,47591D,1,1.95,2011-07-15 10:44:00,18118.0
4650,557293,22604,3,2.55,2011-06-19 13:26:00,16326.0
4651,553933,21166,12,2.08,2011-05-20 10:30:00,15078.0
4652,573142,47503A,48,0.42,2011-10-27 17:48:00,18035.0
4653,569803,84970S,12,0.85,2011-10-06 11:48:00,13090.0
4654,546117,22152,6,0.42,2011-03-09 13:56:00,16771.0
4655,575875,22698,3,5.79,2011-11-11 13:06:00,Unknown
4656,545227,22628,12,4.95,2011-03-01 09:35:00,12428.0
4657,562420,48111,1,15.79,2011-08-04 16:38:00,Unknown
4658,558196,22674,6,1.25,2011-06-27 12:38:00,16033.0
4659,549813,84687,1,5.95,2011-04-12 12:16:00,17972.0
4660,576597,21810,48,0.39,2011-11-15 14:57:00,14194.0
4661,569123,21642,48,0.29,2011-09-30 13:09:00,12748.0
4662,571104,23352,12,1.25,2011-10-13 15:58:00,18130.0
4663,551532,22776,2,9.95,2011-05-01 14:17:00,16554.0
4664,567165,21448,1,1.65,2011-09-18 11:58:00,17841.0
4665,576357,23200,10,2.08,2011-11-14 16:57:00,15660.0
4666,567304,22178,2,1.95,2011-09-19 13:27:00,14704.0
